age,chaksunT,chaksunY,chaksun_6,debut,hrName,hrNo,meet,name,ord1CntT,ord1CntY,ord2CntT,ord2CntY,qnlRateT,qnlRateY,rcCntT,rcCntY,recentBudam,recentOrd,recentRank,recentRating,recentRcDate,recentRcDist,recentRcName,recentRcNo,recentRcTime,recentWgBudam,recentWgHr,sex,winRateT,winRateY
2,-,-,-,-,걸작윤슬,0055193,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,에이케이준,0061610,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,에이스알파,0056116,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,에어파워,0055211,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,에스파이어,0053417,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,0,0,0,-,어치브사인,0051373,서울,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,관악산호프,0061456,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,스파이시제리,0053136,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,그랜드폭풍,0055300,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,스피드길,0057321,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,안데스,0056641,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
1,-,-,-,-,스피어스,0061544,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
1,-,-,-,-,그랑파클래식,0061379,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,그라운드매직,0053432,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,아모스전사,0053269,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,0,0,0,-,관악그레이스,0054863,서울,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,관악산그리핀,0061457,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,0,0,0,-,아모스맨,0057325,서울,미국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,-,-,-,-,관악산빅스텝,0055519,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,0,0,0,-,아모스골드,0057322,서울,미국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,-,-,-,-,싱싱패션,0055433,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,굿잡,0053200,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,쌍두마차,0053809,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,군주민수,0054214,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,아너클래스,0052988,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,아너,0053022,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,쏘아라윈드,0052951,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,걸작마루,0055821,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,걸작루비,0055472,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,거센함성,0053817,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,오퍼스원,0053052,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,강수,0061136,서울,호주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,오섬모닝,0055064,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,오버더톱,0054923,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,스터닝히어로,0053686,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,영월사랑,0053318,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
1,-,-,-,-,엠파이어스타,0059222,서울,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,오아시스칼,0054560,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,스타에이아이,0055642,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,스테핑스톤,0053073,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,스카일러존,0053359,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,가온의빛,0055947,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,그레이특급,0051991,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,와일드카니발,0055463,서울,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,특급여신,3107404,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,천지장군,3104599,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,천지영웅,3108677,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,천지별,3104726,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,영도번개,3107460,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,데어투드림,0055561,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,0,0,0,-,영웅대정,3107913,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
1,-,-,-,-,더라스트위너,0057061,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,대지임팩트,0053030,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,대성질주,0053930,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,대길환호,0055733,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,0,0,0,-,행운의빛,3104743,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,대길대장,0056674,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,천왕봉,3107410,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,닥터프린스,0055500,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,닥터포스,0055719,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,닥터케세라,0056634,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,화이트타이거,3107594,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,용강,3108661,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
1,-,-,-,-,닥터에이트,0056540,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,용달이,3104610,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,천상비,3107573,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,용등마,3107397,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,0,0,0,-,닥터비숍,0053833,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
3,-,-,-,-,용호지자,3108469,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,닥터디렉션,0057500,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,우뢰매,3107929,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,천마일호,3107632,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,천지태풍,3107609,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,엘레강스,3107885,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,수자기,3107502,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,순광비,3107514,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,0,0,0,-,순식간,3108458,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,슈퍼스타,3109130,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,슛돌이,3107831,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,슬찬,3108192,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,0,0,0,-,승리바람,3104579,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,레거시마린,0055187,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,럭키짱,0052985,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,러블리런,0053729,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,라스트스톰,0053835,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,라스트부활,0053531,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,해별,3108465,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,라니,0053665,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
3,-,-,-,-,쏘아라텐텐,3104252,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
4,-,-,-,-,해솔,3104225,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,아라전설,3107864,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,천하여걸,3107469,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,아리온,3109419,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,아미산,3107922,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,해피초원,3108248,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,전승퀸,3107394,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,행복나루,3108253,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,-,-,-,-,두바이기상,0054387,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,동남석세스,0053019,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,0,0,0,-,천추왕후,3107546,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,0,0,0,-,엔딩요정,3107506,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,천마영웅,3108202,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,0,0,0,-,천마스톰,3107356,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
3,-,-,-,-,일품걸작,3104746,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,그랜드라인,0053497,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,골든코드,0055363,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,지화자,3108177,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,황해으뜸,3107603,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
4,-,-,-,-,흑룡바람,3104316,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,고잉투윈,0055493,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
1,-,-,-,-,고스트헌터,0056074,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,고속퀸,0055533,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,장인의빛,3104300,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,장전고수,3107874,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
3,-,-,-,-,좋구나,3108121,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,경복아라미스,0052932,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,종횡무진,3107846,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,0,0,0,-,장타로,3107886,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,게인더서밋,0060856,부산경남,호주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,제왕성,3109457,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,적통자,3107373,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,강철역마,0053926,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,전국로,3107521,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,강심장,0053858,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
3,-,-,-,-,히트맨,3109460,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,전설마루,3108144,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,전설바람,3104747,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,힐링누리,3108046,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,전승스타,3107369,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
3,0,0,0,-,전천후,3107530,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,0,0,0,-,직진기,3107828,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,그레이트타임,0053867,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,0,0,0,-,노블윈드,0053731,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,-,-,-,-,천마스텝,3107318,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,원더보스,3107845,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,천리질주,3107359,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,월광검,3107580,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
4,-,-,-,-,나라라루아,0051196,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,월라공주,3105036,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,금아스터닝,0053560,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,금빛스프링,0054582,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,창조자,3107339,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,유쾌한,3109291,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,금빛,0054307,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,황금새,3107360,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,황금피리,3107476,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,찬누리,3105234,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,글로벌고트,0060847,부산경남,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,차크라,3107897,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,글로리스데이,0053791,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,황리단,3107427,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,0,0,0,-,글레디모어,0053040,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
3,-,-,-,-,진덕여왕,3104562,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,황태자,3109085,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,수,0,0
2,0,0,0,-,그린화이트,0053830,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
3,-,-,-,-,일등고수,3107472,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,그린파피아노,0053700,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,그린스톰,0053961,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,0,0,0,-,그린다이내믹,0053966,부산경남,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,암,0,0
2,-,-,-,-,수월로드,3108190,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,0,0,0,-,청풍위너,3107910,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
2,-,-,-,-,캐논걸,3108669,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,매직오브퀸,0053184,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,하늘의문,3107550,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,-,-,-,-,초월비,3107568,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,캐논여걸,3107640,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,서귀제일,3107925,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,카무트퀸,3107365,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,학익진,3108205,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,최강불패,3107583,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,말리카,0055600,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,한라궁전,3108243,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,서부용사,3105002,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,로지스트퀸,0054084,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,서부제패,3107875,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,만세호,0053156,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
4,-,-,-,-,만사무사,0052055,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,칠성특급,3107342,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,추격자,3107537,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,마이템퍼,0061611,부산경남,미국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,세기선물,3107902,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,-,-,-,-,마이럭키데이,0055382,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,한라군자,3107854,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
2,-,-,-,-,최고의순간,3108254,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,수,-,-
3,-,-,-,-,마리오킹,0053202,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
2,0,0,0,-,세기강타,3107850,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
2,-,-,-,-,루나크라운,0060839,부산경남,호주,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,성공신화,3107638,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,루비공주,0055646,부산경남,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,한라공주,3107382,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,성안로드,3108193,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,거,-,-
3,0,0,0,-,성취,3104219,제주,한국,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,-,-,-,-,거,0,0
2,-,-,-,-,캐치온,3108188,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,색달신화,3107905,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
2,-,-,-,-,투언더,3108958,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
3,-,-,-,-,통치퀸,3107459,제주,한국,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,암,-,-
